Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_YYYY-MM-DD,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_Contract_Market_Code_Quotes,CFTC_Market_Code_Quotes,CFTC_Commodity_Code_Quotes,CFTC_SubGroup_Code,FutOnly_or_Combined
EURO FX - CHICAGO MERCANTILE EXCHANGE,120529,2012-05-29,099741,CME,00,099,394160.000000,186762.000000,18128.000000,1295.000000,27436.000000,42268.000000,9934.000000,75361.000000,227687.000000,3171.000000,56119.000000,14112.000000,1230.000000,361308.000000,317825.000000,32852.000000,76335.000000,17452.000000,8232.000000,356.000000,244.000000,242.000000,725.000000,242.000000,6446.000000,11473.000000,640.000000,-3.000000,2216.000000,-358.000000,15685.000000,15538.000000,1767.000000,1914.000000,100.000000,47.400000,4.600000,0.300000,7.000000,10.700000,2.500000,19.100000,57.800000,0.800000,14.200000,3.600000,0.300000,91.700000,80.600000,8.300000,19.400000,196,24,11,4,16,25,12,25,66,18,10,19,4,95,139,45.100000,38.400000,59.400000,45.200000,44.900000,37.600000,59.000000,44.000000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120605,2012-06-05,099741,CME,00,099,401812.000000,194354.000000,17632.000000,2121.000000,30689.000000,42554.000000,8681.000000,74691.000000,234828.000000,5211.000000,53822.000000,13876.000000,1221.000000,370790.000000,326124.000000,31022.000000,75688.000000,7652.000000,7592.000000,-496.000000,826.000000,3253.000000,286.000000,-1253.000000,-670.000000,7141.000000,2040.000000,-2297.000000,-236.000000,-9.000000,9482.000000,8299.000000,-1830.000000,-647.000000,100.000000,48.400000,4.400000,0.500000,7.600000,10.600000,2.200000,18.600000,58.400000,1.300000,13.400000,3.500000,0.300000,92.300000,81.200000,7.700000,18.800000,195,25,12,6,17,24,12,24,65,20,9,18,,94,142,45.100000,39.700000,60.500000,47.000000,44.900000,39.500000,60.000000,45.900000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120612,2012-06-12,099741,CME,00,099,422131.000000,169482.000000,18769.000000,13466.000000,31536.000000,41391.000000,8599.000000,77328.000000,217739.000000,36484.000000,51714.000000,12916.000000,1869.000000,390478.000000,351233.000000,31653.000000,70898.000000,20319.000000,-24872.000000,1137.000000,11345.000000,847.000000,-1163.000000,-82.000000,2637.000000,-17089.000000,31273.000000,-2108.000000,-960.000000,648.000000,19688.000000,25109.000000,631.000000,-4790.000000,100.000000,40.100000,4.400000,3.200000,7.500000,9.800000,2.000000,18.300000,51.600000,8.600000,12.300000,3.100000,0.400000,92.500000,83.200000,7.500000,16.800000,190,25,13,15,18,22,12,21,59,23,9,19,4,98,146,39.400000,37.400000,54.500000,45.000000,37.800000,34.300000,51.200000,40.900000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120619,2012-06-19,099741,CME,00,099,311933.000000,107732.000000,10283.000000,707.000000,37306.000000,36896.000000,4108.000000,67141.000000,182918.000000,995.000000,61678.000000,8597.000000,860.000000,280527.000000,245364.000000,31406.000000,66569.000000,-110198.000000,-61750.000000,-8486.000000,-12759.000000,5770.000000,-4495.000000,-4491.000000,-10187.000000,-34821.000000,-35489.000000,9964.000000,-4319.000000,-1009.000000,-109951.000000,-105869.000000,-247.000000,-4329.000000,100.000000,34.500000,3.300000,0.200000,12.000000,11.800000,1.300000,21.500000,58.600000,0.300000,19.800000,2.800000,0.300000,89.900000,78.700000,10.100000,21.300000,178,19,10,4,18,23,12,26,55,9,9,18,,83,123,40.800000,40.400000,58.500000,49.000000,40.700000,40.200000,58.400000,48.800000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120626,2012-06-26,099741,CME,00,099,315785.000000,107831.000000,8620.000000,882.000000,48500.000000,36575.000000,3931.000000,59653.000000,184323.000000,985.000000,61279.000000,10205.000000,770.000000,283831.000000,246291.000000,31954.000000,69494.000000,3852.000000,99.000000,-1663.000000,175.000000,11194.000000,-321.000000,-177.000000,-7488.000000,1405.000000,-10.000000,-399.000000,1608.000000,-90.000000,3304.000000,927.000000,548.000000,2925.000000,100.000000,34.100000,2.700000,0.300000,15.400000,11.600000,1.200000,18.900000,58.400000,0.300000,19.400000,3.200000,0.200000,89.900000,78.000000,10.100000,22.000000,194,23,9,5,20,22,13,24,66,9,10,20,,91,133,43.200000,36.200000,59.600000,44.500000,43.100000,36.100000,59.500000,44.300000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120703,2012-07-03,099741,CME,00,099,302289.000000,92856.000000,16184.000000,1186.000000,49586.000000,37213.000000,4267.000000,61617.000000,162223.000000,1558.000000,58506.000000,11751.000000,766.000000,270342.000000,235148.000000,31947.000000,67141.000000,-13496.000000,-14975.000000,7564.000000,304.000000,1086.000000,638.000000,336.000000,1964.000000,-22100.000000,573.000000,-2773.000000,1546.000000,-4.000000,-13489.000000,-11143.000000,-7.000000,-2353.000000,100.000000,30.700000,5.400000,0.400000,16.400000,12.300000,1.400000,20.400000,53.700000,0.500000,19.400000,3.900000,0.300000,89.400000,77.800000,10.600000,22.200000,198,23,10,7,20,22,15,25,68,9,7,23,,91,141,44.700000,31.900000,59.000000,41.800000,44.600000,31.700000,58.800000,41.500000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120710,2012-07-10,099741,CME,00,099,326374.000000,111492.000000,8007.000000,508.000000,39588.000000,37697.000000,4530.000000,70787.000000,190991.000000,1426.000000,60593.000000,9006.000000,1878.000000,290802.000000,254043.000000,35572.000000,72331.000000,24085.000000,18636.000000,-8177.000000,-678.000000,-9998.000000,484.000000,263.000000,9170.000000,28768.000000,-132.000000,2087.000000,-2745.000000,1112.000000,20460.000000,18895.000000,3625.000000,5190.000000,100.000000,34.200000,2.500000,0.200000,12.100000,11.600000,1.400000,21.700000,58.500000,0.400000,18.600000,2.800000,0.600000,89.100000,77.800000,10.900000,22.200000,191,26,9,4,18,22,13,20,71,10,11,14,,91,130,43.700000,32.800000,57.400000,42.000000,43.300000,32.600000,57.000000,41.800000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120717,2012-07-17,099741,CME,00,099,323228.000000,119716.000000,9307.000000,622.000000,32308.000000,38595.000000,6320.000000,66581.000000,185076.000000,1252.000000,59537.000000,9207.000000,2219.000000,288555.000000,252598.000000,34673.000000,70630.000000,-3146.000000,8224.000000,1300.000000,114.000000,-7280.000000,898.000000,1790.000000,-4206.000000,-5915.000000,-174.000000,-1056.000000,201.000000,341.000000,-2247.000000,-1445.000000,-899.000000,-1701.000000,100.000000,37.000000,2.900000,0.200000,10.000000,11.900000,2.000000,20.600000,57.300000,0.400000,18.400000,2.800000,0.700000,89.300000,78.100000,10.700000,21.900000,192,27,10,6,17,24,13,20,69,11,10,15,,90,135,44.300000,32.600000,58.600000,41.300000,43.800000,32.600000,58.100000,41.300000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120724,2012-07-24,099741,CME,00,099,324443.000000,111009.000000,9350.000000,693.000000,30060.000000,39076.000000,8929.000000,72892.000000,181375.000000,1693.000000,62655.000000,10101.000000,3394.000000,291325.000000,254611.000000,33118.000000,69832.000000,1215.000000,-8707.000000,43.000000,71.000000,-2248.000000,481.000000,2609.000000,6311.000000,-3701.000000,441.000000,3118.000000,894.000000,1175.000000,2770.000000,2013.000000,-1555.000000,-798.000000,100.000000,34.200000,2.900000,0.200000,9.300000,12.000000,2.800000,22.500000,55.900000,0.500000,19.300000,3.100000,1.000000,89.800000,78.500000,10.200000,21.500000,204,25,10,6,17,23,14,31,68,11,14,16,4,104,135,44.100000,32.200000,56.200000,40.900000,43.200000,32.200000,55.300000,40.700000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120731,2012-07-31,099741,CME,00,099,311436.000000,97695.000000,14994.000000,1431.000000,30822.000000,37342.000000,9022.000000,74744.000000,167704.000000,1596.000000,60388.000000,9891.000000,3025.000000,278723.000000,245005.000000,32713.000000,66431.000000,-13007.000000,-13314.000000,5644.000000,738.000000,762.000000,-1734.000000,93.000000,1852.000000,-13671.000000,-97.000000,-2267.000000,-210.000000,-369.000000,-12602.000000,-9606.000000,-405.000000,-3401.000000,100.000000,31.400000,4.800000,0.500000,9.900000,12.000000,2.900000,24.000000,53.800000,0.500000,19.400000,3.200000,1.000000,89.500000,78.700000,10.500000,21.300000,199,24,12,8,17,23,14,28,66,11,14,14,,101,134,45.300000,29.700000,55.700000,38.200000,44.600000,29.700000,54.900000,38.200000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120807,2012-08-07,099741,CME,00,099,322243.000000,100275.000000,26476.000000,941.000000,31395.000000,38084.000000,9099.000000,79789.000000,163508.000000,2510.000000,61134.000000,12342.000000,3033.000000,288176.000000,255993.000000,34067.000000,66250.000000,10807.000000,2580.000000,11482.000000,-490.000000,573.000000,742.000000,77.000000,5045.000000,-4196.000000,914.000000,746.000000,2451.000000,8.000000,9453.000000,10988.000000,1354.000000,-181.000000,100.000000,31.100000,8.200000,0.300000,9.700000,11.800000,2.800000,24.800000,50.700000,0.800000,19.000000,3.800000,0.900000,89.400000,79.400000,10.600000,20.600000,193,24,13,5,17,24,16,31,58,11,12,14,,100,128,44.700000,29.700000,56.000000,38.400000,44.000000,29.600000,55.300000,38.300000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120814,2012-08-14,099741,CME,00,099,321568.000000,102882.000000,23614.000000,1090.000000,32094.000000,40058.000000,9459.000000,75938.000000,166782.000000,2180.000000,60716.000000,11101.000000,3710.000000,288069.000000,257994.000000,33499.000000,63574.000000,-675.000000,2607.000000,-2862.000000,149.000000,699.000000,1974.000000,360.000000,-3851.000000,3274.000000,-330.000000,-418.000000,-1241.000000,677.000000,-107.000000,2001.000000,-568.000000,-2676.000000,100.000000,32.000000,7.300000,0.300000,10.000000,12.500000,2.900000,23.600000,51.900000,0.700000,18.900000,3.500000,1.200000,89.600000,80.200000,10.400000,19.800000,193,23,12,6,18,23,15,28,62,10,12,15,6,99,131,44.600000,30.400000,56.200000,39.700000,43.800000,30.400000,55.400000,39.000000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120821,2012-08-21,099741,CME,00,099,321166.000000,94477.000000,32974.000000,1108.000000,31204.000000,38006.000000,9740.000000,78048.000000,158777.000000,2693.000000,60381.000000,10842.000000,3707.000000,281358.000000,257847.000000,39808.000000,63319.000000,-402.000000,-8405.000000,9360.000000,18.000000,-890.000000,-2052.000000,281.000000,2110.000000,-8005.000000,513.000000,-335.000000,-259.000000,-3.000000,-6711.000000,-147.000000,6309.000000,-255.000000,100.000000,29.400000,10.300000,0.300000,9.700000,11.800000,3.000000,24.300000,49.400000,0.800000,18.800000,3.400000,1.200000,87.600000,80.300000,12.400000,19.700000,194,25,14,6,17,22,15,28,62,13,13,13,5,103,130,43.100000,32.000000,53.600000,40.400000,42.300000,31.900000,52.900000,40.000000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120828,2012-08-28,099741,CME,00,099,311925.000000,88263.000000,44591.000000,1388.000000,31759.000000,40053.000000,9733.000000,77494.000000,134983.000000,2853.000000,59439.000000,11256.000000,3153.000000,274082.000000,248010.000000,37843.000000,63915.000000,-9241.000000,-6214.000000,11617.000000,280.000000,555.000000,2047.000000,-7.000000,-554.000000,-23794.000000,160.000000,-942.000000,414.000000,-554.000000,-7276.000000,-9837.000000,-1965.000000,596.000000,100.000000,28.300000,14.300000,0.400000,10.200000,12.800000,3.100000,24.800000,43.300000,0.900000,19.100000,3.600000,1.000000,87.900000,79.500000,12.100000,20.500000,192,25,13,7,17,23,15,32,54,11,13,15,4,104,125,42.600000,33.200000,53.300000,40.500000,41.800000,32.400000,52.500000,39.200000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120904,2012-09-04,099741,CME,00,099,314363.000000,87438.000000,45843.000000,2884.000000,31275.000000,42113.000000,9727.000000,77709.000000,134605.000000,2673.000000,60647.000000,12026.000000,3081.000000,275434.000000,252952.000000,38929.000000,61411.000000,2438.000000,-825.000000,1252.000000,1496.000000,-484.000000,2060.000000,-6.000000,215.000000,-378.000000,-180.000000,1208.000000,770.000000,-72.000000,1352.000000,4942.000000,1086.000000,-2504.000000,100.000000,27.800000,14.600000,0.900000,9.900000,13.400000,3.100000,24.700000,42.800000,0.900000,19.300000,3.800000,1.000000,87.600000,80.500000,12.400000,19.500000,190,23,15,10,16,23,14,31,52,11,15,15,4,105,124,42.200000,33.700000,53.100000,41.800000,41.400000,32.400000,52.200000,39.900000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120911,2012-09-11,099741,CME,00,099,332637.000000,87507.000000,59765.000000,11004.000000,33993.000000,36884.000000,9094.000000,72242.000000,126460.000000,15363.000000,58139.000000,9347.000000,2161.000000,289503.000000,270078.000000,43134.000000,62559.000000,18274.000000,69.000000,13922.000000,8120.000000,2718.000000,-5229.000000,-633.000000,-5467.000000,-8145.000000,12690.000000,-2508.000000,-2679.000000,-920.000000,14069.000000,17126.000000,4205.000000,1148.000000,100.000000,26.300000,18.000000,3.300000,10.200000,11.100000,2.700000,21.700000,38.000000,4.600000,17.500000,2.800000,0.600000,87.000000,81.200000,13.000000,18.800000,186,21,15,12,17,22,15,32,49,23,15,13,4,109,131,37.000000,32.800000,48.700000,41.500000,36.400000,31.800000,47.000000,38.500000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120918,2012-09-18,099741,CME,00,099,234394.000000,77631.000000,9164.000000,1110.000000,40817.000000,35065.000000,8572.000000,37233.000000,107860.000000,132.000000,22873.000000,12882.000000,2744.000000,191112.000000,177529.000000,43282.000000,56865.000000,-98243.000000,-9876.000000,-50601.000000,-9894.000000,6824.000000,-1819.000000,-522.000000,-35009.000000,-18600.000000,-15231.000000,-35266.000000,3535.000000,583.000000,-98391.000000,-92549.000000,148.000000,-5694.000000,100.000000,33.100000,3.900000,0.500000,17.400000,15.000000,3.700000,15.900000,46.000000,0.100000,9.800000,5.500000,1.200000,81.500000,75.700000,18.500000,24.300000,178,20,12,6,20,19,15,28,49,6,18,12,5,97,113,23.800000,28.600000,38.900000,37.200000,22.900000,28.600000,36.800000,37.200000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,120925,2012-09-25,099741,CME,00,099,218363.000000,54280.000000,14405.000000,1312.000000,42770.000000,32832.000000,8077.000000,44036.000000,97519.000000,406.000000,21951.000000,8795.000000,1861.000000,174693.000000,165207.000000,43670.000000,53156.000000,-16031.000000,-23351.000000,5241.000000,202.000000,1953.000000,-2233.000000,-495.000000,6803.000000,-10341.000000,274.000000,-922.000000,-4087.000000,-883.000000,-16419.000000,-12322.000000,388.000000,-3709.000000,100.000000,24.900000,6.600000,0.600000,19.600000,15.000000,3.700000,20.200000,44.700000,0.200000,10.100000,4.000000,0.900000,80.000000,75.700000,20.000000,24.300000,177,20,15,5,19,20,16,32,41,6,16,14,4,97,111,22.100000,25.900000,35.900000,34.200000,20.000000,25.900000,33.700000,34.200000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,121002,2012-10-02,099741,CME,00,099,217516.000000,52847.000000,16982.000000,1462.000000,46411.000000,34001.000000,7407.000000,38032.000000,92646.000000,1097.000000,24079.000000,8375.000000,3049.000000,174384.000000,165019.000000,43132.000000,52497.000000,-847.000000,-1433.000000,2577.000000,150.000000,3641.000000,1169.000000,-670.000000,-6004.000000,-4873.000000,691.000000,2128.000000,-420.000000,1188.000000,-309.000000,-188.000000,-538.000000,-659.000000,100.000000,24.300000,7.800000,0.700000,21.300000,15.600000,3.400000,17.500000,42.600000,0.500000,11.100000,3.900000,1.400000,80.200000,75.900000,19.800000,24.100000,184,21,16,5,21,19,15,32,43,9,19,13,5,103,115,23.300000,21.400000,35.100000,28.900000,21.100000,21.400000,32.800000,28.900000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,121009,2012-10-09,099741,CME,00,099,227541.000000,69129.000000,21096.000000,1716.000000,47852.000000,35121.000000,6681.000000,26231.000000,99825.000000,1917.000000,30812.000000,8154.000000,1352.000000,185690.000000,175862.000000,41851.000000,51679.000000,10025.000000,16282.000000,4114.000000,254.000000,1441.000000,1120.000000,-726.000000,-11801.000000,7179.000000,820.000000,6733.000000,-221.000000,-1697.000000,11306.000000,10843.000000,-1281.000000,-818.000000,100.000000,30.400000,9.300000,0.800000,21.000000,15.400000,2.900000,11.500000,43.900000,0.800000,13.500000,3.600000,0.600000,81.600000,77.300000,18.400000,22.700000,170,22,15,6,17,18,14,26,40,10,19,13,5,95,110,27.500000,27.600000,39.900000,35.900000,26.500000,27.600000,38.900000,35.900000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,121016,2012-10-16,099741,CME,00,099,219809.000000,59924.000000,25449.000000,1719.000000,50176.000000,35189.000000,6301.000000,26553.000000,83924.000000,2120.000000,29200.000000,7330.000000,514.000000,176507.000000,162546.000000,43302.000000,57263.000000,-7732.000000,-9205.000000,4353.000000,3.000000,2324.000000,68.000000,-380.000000,322.000000,-15901.000000,203.000000,-1612.000000,-824.000000,-838.000000,-9183.000000,-13316.000000,1451.000000,5584.000000,100.000000,27.300000,11.600000,0.800000,22.800000,16.000000,2.900000,12.100000,38.200000,1.000000,13.300000,3.300000,0.200000,80.300000,73.900000,19.700000,26.100000,169,21,14,6,18,17,14,27,43,8,18,11,4,93,108,24.900000,22.500000,37.800000,30.700000,24.100000,22.500000,37.000000,30.700000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,121023,2012-10-23,099741,CME,00,099,216842.000000,61563.000000,26861.000000,2238.000000,53659.000000,35177.000000,4491.000000,21990.000000,80808.000000,1822.000000,28756.000000,8776.000000,426.000000,174945.000000,160599.000000,41897.000000,56243.000000,-2967.000000,1639.000000,1412.000000,519.000000,3483.000000,-12.000000,-1810.000000,-4563.000000,-3116.000000,-298.000000,-444.000000,1446.000000,-88.000000,-1562.000000,-1947.000000,-1405.000000,-1020.000000,100.000000,28.400000,12.400000,1.000000,24.700000,16.200000,2.100000,10.100000,37.300000,0.800000,13.300000,4.000000,0.200000,80.700000,74.100000,19.300000,25.900000,176,21,17,7,18,17,13,25,48,6,19,11,,92,113,26.000000,21.800000,38.800000,29.900000,26.000000,21.800000,38.700000,29.900000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,121030,2012-10-30,099741,CME,00,099,221524.000000,66884.000000,26524.000000,2401.000000,52596.000000,35615.000000,4479.000000,22100.000000,81918.000000,1601.000000,29829.000000,10410.000000,429.000000,180319.000000,163377.000000,41205.000000,58147.000000,4682.000000,5321.000000,-337.000000,163.000000,-1063.000000,438.000000,-12.000000,110.000000,1110.000000,-221.000000,1073.000000,1634.000000,3.000000,5374.000000,2778.000000,-692.000000,1904.000000,100.000000,30.200000,12.000000,1.100000,23.700000,16.100000,2.000000,10.000000,37.000000,0.700000,13.500000,4.700000,0.200000,81.400000,73.800000,18.600000,26.200000,179,23,17,6,18,20,14,23,43,10,21,14,4,98,115,28.000000,23.800000,40.000000,31.200000,27.900000,23.800000,39.800000,31.200000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,121106,2012-11-06,099741,CME,00,099,227725.000000,71806.000000,18298.000000,2004.000000,51388.000000,40111.000000,4443.000000,27499.000000,90155.000000,1791.000000,31715.000000,12658.000000,429.000000,191075.000000,169889.000000,36650.000000,57836.000000,6201.000000,4922.000000,-8226.000000,-397.000000,-1208.000000,4496.000000,-36.000000,5399.000000,8237.000000,190.000000,1886.000000,2248.000000,0.000000,10756.000000,6512.000000,-4555.000000,-311.000000,100.000000,31.500000,8.000000,0.900000,22.600000,17.600000,2.000000,12.100000,39.600000,0.800000,13.900000,5.600000,0.200000,83.900000,74.600000,16.100000,25.400000,187,26,12,6,18,22,14,24,46,13,20,19,6,103,123,27.200000,19.800000,38.100000,28.000000,27.100000,19.800000,38.100000,28.000000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,121113,2012-11-13,099741,CME,00,099,231660.000000,77535.000000,10475.000000,1307.000000,47601.000000,39840.000000,4566.000000,26746.000000,102124.000000,2260.000000,30815.000000,11908.000000,2029.000000,192859.000000,174509.000000,38801.000000,57151.000000,3935.000000,5729.000000,-7823.000000,-697.000000,-3787.000000,-271.000000,123.000000,-753.000000,11969.000000,469.000000,-900.000000,-750.000000,1600.000000,1784.000000,4620.000000,2151.000000,-685.000000,100.000000,33.500000,4.500000,0.600000,20.500000,17.200000,2.000000,11.500000,44.100000,1.000000,13.300000,5.100000,0.900000,83.300000,75.300000,16.700000,24.700000,172,27,13,8,18,22,15,17,41,11,17,17,6,95,117,25.900000,22.300000,36.700000,31.100000,25.500000,22.300000,36.300000,31.100000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,121120,2012-11-20,099741,CME,00,099,232328.000000,86504.000000,10436.000000,1326.000000,45736.000000,39224.000000,4485.000000,23229.000000,104356.000000,1985.000000,29188.000000,12076.000000,2113.000000,194566.000000,176001.000000,37762.000000,56327.000000,668.000000,8969.000000,-39.000000,19.000000,-1865.000000,-616.000000,-81.000000,-3517.000000,2232.000000,-275.000000,-1627.000000,168.000000,84.000000,1707.000000,1492.000000,-1039.000000,-824.000000,100.000000,37.200000,4.500000,0.600000,19.700000,16.900000,1.900000,10.000000,44.900000,0.900000,12.600000,5.200000,0.900000,83.700000,75.800000,16.300000,24.200000,173,27,11,8,17,21,13,19,44,13,17,17,6,94,119,24.500000,23.400000,37.700000,32.100000,24.100000,23.400000,37.200000,32.100000,(CONTRACTS OF EUR 125000),099741,CME,099,F10,FutOnly
